text,label
d1a: a islamofobia e o medo do islão __url__,hatebr_hate
__user__ __user__ não acompanha time de meninas!,hatebr_hate
"da educação que eu recebi em casa, homem foi feito pra mulher e vice verso...o resto é modinha !",hatebr_hate
__user__ noticia que crianças estão sendo estupradas por muçulmanos e autoridades não fazem nada para não serem _ __url__,hatebr_hate
"dai você vê que o objetivo principal é 'informar', nada mais, imagina... __url__",hatebr_nonhate
03 da manhã e nordestino vim apelar com piada de apagão... hahaha aproveita que ta sem luz e vai dormir...,hatebr_nonhate
da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). chama-se: escolha pessoal e vt _ __url__,hatebr_hate
"__user__ boicota e xinga a pm da bahia mas só sai para o show escoltada pela polícia, hipócrita do caralho",hatebr_hate
__user__ parabéns! (obs: o sentimento de bosta independente de idade mesmo),hatebr_hate
__user__ perante o humor há sempre lugar a um sorriso. :) só não aprovo a ofensa fácil.,hatebr_nonhate
daqui a meses abranda a histeria em torno de #trump e será este o alvo dos media. força __user__ __user__ __url__,hatebr_hate
daqui a pouco começa o __user__ com a série sobre o roubo do bndes pelo pt. você não vê isso no __user__ ...,hatebr_nonhate
"daqui a pouco, 21hrs, estreia o documentário #euvocêtodasnós no __user__! o doc fala sobre feminismo e ciberativismo. não percam!",hatebr_nonhate
daqui a pouco mudam de preto e vermelho p preto e branco,hatebr_nonhate
dar risada de si mesmo: __user__ ! rir das cagadas alheias melhor ainda ...,hatebr_nonhate
"da série: imagina se fosse ao contrário. ah, se fosse o olavo, ou qualquer direitista segurando desenho desse níve _ __url__",hatebr_hate
da série: imagina se fosse o contrário? vai daí seu racista! __user__ __url__,hatebr_nonhate
"__user__ __user__ no islão as leis dos países não contam. os muçulmanos respeitam-nas por conveniencia, não moralidade.",hatebr_hate
__user__ __user__ __user__ islão significa submissão,hatebr_nonhate
__user__ __user__ __user__ jihad é a base do islão,hatebr_hate
__user__ __user__ __user__ é um artigo expondo a intolerância e o perigo do islão. não há lugar a imparcialidade.,hatebr_nonhate
"__user__ __user__ __user__ o islão não se pode reformar, pois é a palavra directa de deus.",hatebr_nonhate
dá uma rola pras feminazi.quem sabe elas param de falar bosta.,hatebr_hate
"de acordo com __user__ , 99% (!!!) dos afegãos são a favor da sharia, a absurda lei islâmica! mas o malvadão é _ __url__",hatebr_hate
20% de aumento na breja é d+ #foradilma,hatebr_hate
de #brexit a #pexit: o efeito dominó __url__ #portugal #renovarportugal __url__,hatebr_nonhate
decepcionadissimo com o novo bbb,hatebr_nonhate
de certezinha q vai haver gente a usar isto só pq é produto novo da nike qd nem sequer têm qlq ligação c o islão __url__,hatebr_nonhate
"decide aí se a mídia é golpista ou não, porra! __url__",hatebr_nonhate
decididamente o marques mendes está a perder qualidades. já nem a presença dos radares da psp consegue adivinhar. sad...,hatebr_nonhate
18:44 declaro aberto o carnaval agora é tomar um banho e depois curtir uma folia raiz: estilo itamar franco em 1.9 _ __url__,hatebr_nonhate
deem uma trégua ao povo - a mídia de notícias falsas está tentando dizer que a imigração em larga escala na suécia _ __url__,hatebr_nonhate
"'de erro em erro, vai-se descobrindo toda a verdade.' #mulherdeverdade",hatebr_nonhate
"defendendo as brancas e louras . condenando o negro. racismo, até quando? __url__",hatebr_hate
defender os interesses dos americanos em primeiro lugar agora se chama 'bullying'. piada. __url__,hatebr_nonhate
defensora das mães... com a própria filha deixada nun estado lastimavel. ela quer tentar limpar a imagem dela __url__,hatebr_nonhate
definição de bom balneário __url__,hatebr_nonhate
definitivamente o melhor lugar para curtir o carnaval 2.017 __url__,hatebr_nonhate
"dei unfollow em pessoas que não era pra dar , palmas para a burca",hatebr_hate
deixa eu verificar a opinião dos movimentos negro e feminismo antes de chamar minha namorada ironicamente de algo que eu sou.,hatebr_hate
deixe de ser leviana! desde quando eu falei q lutar por direitos iguais e respeito é errado? errado é ser capacho d _ __url__,hatebr_hate
deixei o teste de matemática em branco kkkk o melhor é ver a cara de deboche da professora,hatebr_hate
deixou o dia da mulher passar em branco e agora não sabe como presentear? veja as nossas dicas de presente ideal... __url__,hatebr_nonhate
25 de julho: dia internacional da mulher negra latino americana e caribenha... então hoje é o dia só da mulher branca? #diadamulher,hatebr_hate
10 de junho marcha da nacionalidade partilhe e convide amigos! #portugal #omundoacabaamanhae #renovarportugal #pnr __url__,hatebr_nonhate
'de manhã eu fico sozinha em casa porque todos os meus irmãos vão pra escola e minha mãe vai trabalhar. aí eu... __url__,hatebr_nonhate
"14 de março volto a actuar em lisboa(material novo) juntamente com o cruz, maria lázaro e pedro figueiredo. reserva _ __url__",hatebr_nonhate
+ de 50mil empresas encerradas e de 10mil em insolvência nesta governação. em jan.17 já são estas. baixar o desempr _ __url__,hatebr_nonhate
"democracia é o cacete, aqui é a suprema corte britânica, mano! - brexit __url__",hatebr_nonhate
democracia é o crl a parada é voltar logo a ditadura pra economia ir pra frente,hatebr_hate
"democráticos eles, hein? deveriam mudar o nome do partido para 'dictator-crats'. __url__",hatebr_nonhate
demos uma de __user__ para mostrar o amor que os esquerdistas tem para com o próximo. vai daí __user__! __url__,hatebr_nonhate
denunciem o mala cheia __user__ -> link direto pra página do facebook dele -> __url__,hatebr_nonhate
dependendo de como funcionar hj a noite eu já tô em pato branco,hatebr_nonhate
"depois deste jogo, não duvido de nada. angola ganhava de 4x0 até os 80 minutos. angola 4x4 mali (10/01/2010) __url__",hatebr_nonhate
"depois de vender produtos ilegais o dia todo no centro do rio, camelôzada se reúne pra queimar um no meio da rua: _ __url__",hatebr_hate
"depois do mexia e do catroga, chineses preparam-se para contratar mitroglou. querem tirar-nos tudo, até a luz que nos ilumina...",hatebr_hate
"de politicamente incorreto ao correto, felipe neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ __url__",hatebr_hate
__user__ desenhando parte 2 __url__,hatebr_nonhate
__user__ só não reclamei porque semana passada fiz o velho doar um galo e 3 galinhas da angola kkkkk,hatebr_nonhate
de __user__ aproveitamento da chamada “crise dos refugiados” __url__ #pnr #portugal #refugees,hatebr_nonhate
descobri q sou sapatao mesmo,hatebr_nonhate
desconfio que a nasa só não anunciou ter descoberto vida num dos 7 planetas com receio que o trump mandasse construir outro muro...,hatebr_nonhate
"desconstrução cultural, identidade masculina sendo destruída. artistas criam factóides para aparecerem na... __url__",hatebr_nonhate
desconstruindo o gênero cachorro __url__,hatebr_nonhate
"desculpa gente, mas quando vejo mulher falando mal do feminismo eu só consigo pensar que ela é muito burra ou não sabe o que é feminismo",hatebr_nonhate
"desculpa, não entendo meme de filho da puta __url__",hatebr_hate
"'desculpem por eu não ter acreditado, mas hoje vocês me fizeram ser o homem mais feliz de angola, mesmo com a crise _ __url__",hatebr_nonhate
"desde 8 de nov, dia da eleição, o mercado de ações cresceu $3.2 trilhões e a confiança do consumidor está em uma al _ __url__",hatebr_nonhate
"desde que eu fiz 30 anos, me chamou de tio não ganha esmola",hatebr_nonhate
desde que o pinto da costa deixou de fotografar mamas brasileiras para fotografar pés mexicanos o porto nunca mais ganhou nada...,hatebr_hate
'deseja feliz dia das mulheres mas resto do ano fica classificando 'essa é feia' 'essa é gorda' 'essa é gostosa' ta e dai?????,hatebr_nonhate
desejou feliz dia das mulé o cara q chama mulher de burra o resto do ano,hatebr_nonhate
desejo um santo natal e um ano 2017 cheio de esperança. joão patrocínio __url__,hatebr_nonhate
desempregado a gente tenta tudo né! kkkk __url__,hatebr_nonhate
dessa vez sem piadas de humor negro com santa maria - rs.,hatebr_nonhate
destruição na suécia. manda mais muçulmano pra lá. quando a coisa fugir do controle os suecos paumolengas vão reag _ __url__,hatebr_hate
deu acidente aqui na esquina de casa e só da pra ouvir os pedreiros gritando chamando a mulher de burra kkkkkkk,hatebr_hate
deu certo o impitima? eu que assumo hoje????,hatebr_nonhate
deus criou adao e eva e nao adao e ivo,hatebr_hate
"'deus criou a mulher de uma costela, de um osso torto. se procurares endireitá-la, quebrará. tenham pois paciência c elas.' #mulherdeverdade",hatebr_nonhate
"'deus é justo, mas a calça da carol... mamãeeee!'",hatebr_nonhate
deus que me livre __url__,hatebr_nonhate
deus sempre nos renova ! bom dia ... —_ ouvindo preto no branco - os sonhos de deus,hatebr_nonhate
deus ta vendo vcs acordando cedo só pra torcer pra casal de sapatão burras #vipdirecto,hatebr_hate
deus tem uma mensagem pra vc __url__,hatebr_nonhate
devem achar que eles vão colocar o nome do cara no spc/serasa __url__,hatebr_nonhate
"devem estar invertidos esses dados. aqui arma é proibido, lá q é liberado e só tem louco. __url__",hatebr_nonhate
devemos iniciar uma investigação sobre o __user__ e seus elos com a rússia e putin. um total hipócrita! __url__,hatebr_nonhate
devemos manter o 'mal' fora do nosso país!,hatebr_nonhate
devemos melhorar o sistema educacional das nossas crianças pra tornar a américa grande novamente. dia maravilhoso e _ __url__,hatebr_nonhate
deveria existir nas escolas aulas sobre o combate a cristofobia que atinge milhões de brasileiros atualmente,hatebr_nonhate
"deveriam decaptar! já qdo __user__ chama a militância sapatão de grelo duro, deveria ser beatificado. __url__",hatebr_hate
"deves achar q o mundo gira a tua volta, tem mais de 7bilhoes no planeta terra... nem tudo oq falo é para ti",hatebr_nonhate
deve ser essa a tal 'guinada à direita' que a imprensa tanto fala... #piada #sótemsocialistanessamerda __url__,hatebr_nonhate
"deve ser foda namorar uma evangélica, vc manda um sms todo fofo dizendo 'advinha quem te ama?' e ela responde 'jesus cristo'",hatebr_hate
deve ter sido duro para os jornalistas esquerdistas da __user__ publicarem isso a ficha caiu? descobriram agora _ __url__,hatebr_nonhate
deviam deixar os falsos refugiados se lascarem. trump tem razão em não querer refugiados nos eua. canadá vai se fe _ __url__,hatebr_nonhate
devia ter chegado mais cedo. fiz o que pude malta __url__,hatebr_nonhate
"__user__ hahahaha, deixa comigo! :d",hatebr_nonhate
#diadamulher #bolsonaroreidomundo parabéns a todas as mulheres de direitas (esse post é especifico delas).tem pr _ __url__,hatebr_nonhate
#diadamulher 8 de março feliz dia das mulheres que odeiam o feminismo!,hatebr_hate
#diadamulher 8 de março __url__,hatebr_nonhate
dia da mulher e estou eu feita escrava a lavar a casa. parece que sou burra.,hatebr_hate
dia da mulher eh dia de eu me irritar c hipocrisia e gente burra q não entende o real sentido desse dia,hatebr_hate
#diadamulher e não dia das putas aborteiras....,hatebr_hate
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo - feliz dia pra voce que é _ __url__,hatebr_nonhate
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo __url__,hatebr_nonhate
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo mas voces ainda são capac _ __url__,hatebr_nonhate
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo __user__ __user__ __user__ _ __url__,hatebr_nonhate
#diadamulher feliz dia das mulheres dia internacional da mulher #bolsonaroreidomundo ser mulher pra globo = ser feminista,hatebr_nonhate
"#diadamulher não importa se é magra , gorda ,preta ,branca feia ou linda hj e o nosso dia",hatebr_nonhate
dia da mulher na p3k é pauta para reflexão __url__ via __user__,hatebr_nonhate
#diadasmina #meuamigosecreto @ livead são paulo __url__,hatebr_nonhate
#diadasmulheres | já leu uma mulher hoje? __url__,hatebr_nonhate
dia 10 de junho é dia de festa e de luta: por portugal! neste dia vamos agarrar a chama. vamos participar e ajudar _ __url__,hatebr_nonhate
dia de portugal! __url__,hatebr_nonhate
dia de portugal - 2016: __url__ via __user__,hatebr_nonhate
dia desses apareceu uma propaganda aqui na minha tl sobre trans serem versões piratas de mulher e eu fiquei apenas 'wtf' gente burra,hatebr_nonhate
"dia dos namorados, dia da mulher e dia do glorioso. benfica, desde 1904 a pôr à prova a robustez dos casamentos...",hatebr_nonhate
dia 14 está a chegar __url__,hatebr_nonhate
__user__ __user__ no dia que tiver protesto de feminista em frente a baile funk..eu começo a pensar s _ __url__,hatebr_nonhate
"4 dias em campinas, uma única mochila. nem usei todas as roupas que eu trouxe!",hatebr_nonhate
3 dias seguidos sonhando com gato branco... não ta normal isso,hatebr_nonhate
dia 26 vamos botar pressão __url__,hatebr_nonhate
dica de fantasia barata para curtir o carnaval: 1. marque de ir em um bloco 2. não apareça 3. diga que foi fantasiado de “pai de feminista”,hatebr_hate
dica do dia! __url__,hatebr_nonhate
11 dicas de como fazer – e manter - amizade com outra mulher __url__,hatebr_nonhate
'11 dicas de como fazer – e manter - amizade com outra mulher' - post de hoje no nosso blog! > > > __url__,hatebr_nonhate
__user__ não tinha espaço para palavra vazamentos. contamos com a compreensão dos leitores ao usar a palavra furos. agradecemos de vdd a msg!,hatebr_nonhate
"diferença entre 'manifestante' e 'terrorista'. esquerdista = vagabundo baderneiro. conservador = patriota, gente do _ __url__",hatebr_hate
"difícil pra uma mina burra e insegura que nunca conquistou nada conviver com uma mulher bonita, inteligente e independente ne? dá pena",hatebr_hate
"#diganaoaideologiadegenero para as feministas de gênero, diferente é desigual, e desigual é injusto. ignorando as... __url__",hatebr_hate
__user__ __user__ esse branco de merda....,hatebr_hate
__user__ ;) olha o vídeo que postei agora... e durma bem. cheiros!,hatebr_nonhate
"digno, enquanto uns mamam no estado... __url__",hatebr_nonhate
__user__ refrescando a memória de quem esqueceu que fez mais de 100 reuniões com odebrecht... __url__,hatebr_nonhate
"__user__ vc como mulher pode estar onde quiser! mas como política, deveria estar presa, prestando serviço braçal de tanto que é burra",hatebr_hate
"dilma, lula, cunha, freixo, luciana genro e jandira feghali tudo fora! agora só falta o bolsa-puteiro pra esse país _ __url__",hatebr_hate
dimitrov a fazer a exibição de uma vida contra o nadal na meia-final do open da austrália. maravilha,hatebr_nonhate
#diplomacia ministro dos negócios estrangeiros garante que não há conflito diplomático com angola. visita de costa continua a ser preparada.,hatebr_nonhate
"__user__ pena que as feminazis de todo o mundo sejam covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos países do islão.",hatebr_hate
__user__ quem é contra o islã..defende muito mais a mulher do que qualquer outra feminista,hatebr_hate
direitos humanos o famoso esterco da vagabundagem,hatebr_hate
direitos humanos: onde a esquizofrenia esquerdista faz morada. __url__,hatebr_nonhate
direitos humanos só serve p defender bandido,hatebr_hate
direto do front e contra toda a idiocracia que se criou ante nós! aqui quem fala é mais um sobrevivente.,hatebr_nonhate
dirigentes da cúpula do #pnr reuniram ontem em cantanhede. o trabalho não pára. __url__,hatebr_nonhate
discurso de anselmo oliveira no 1º de dezembro de 2016 __url__,hatebr_nonhate
discurso de __user__ no “10 de junho” de 2016 __url__ #renovarportugal #portugal,hatebr_nonhate
discurso de ódio 'do bem' 2017: matar o bolsonaro (pois querem calar ele e as pessoas que o apoiam). isso é a esqu _ __url__,hatebr_nonhate
discurso de pedro godinho | 10 de junho __url__ #pnr #portugal,hatebr_nonhate
distribuí no protesto ontem kkkk a culpa não é minha hein __url__,hatebr_nonhate
"ditadura = educação, saude, segurança de qualidade democracia = greve, corrupção",hatebr_nonhate
dívida histórica o caralho eu nao tenho culpa de nada,hatebr_nonhate
dizem q em manaus quando a pessoa perde o onibus ela ñ fica esperando o proximo ela vai se pendurando nas arvore escalando cipó,hatebr_hate
"dizem que o barcelona enfiou 6 no psg porque, quando viu este de branco, achou que fosse o santos. #jovempan __user__ __user__",hatebr_nonhate
dizem que o ingresso pra balada em manaus é uma galinha,hatebr_hate
"dizem que o muro do trump não será eficaz, mas olhem que os chineses construíram um há mais de 2000 anos e ainda não têm lá mexicanos...",hatebr_hate
"dizer isso não é censura ou acabar com a sua liberdade de expressão.se vc acha q nasceu no corpo errado, a socidade _ __url__",hatebr_nonhate
dizer que cu não reproduz pra social media do __user__ é ser homofóbico gayzada ta com o cu ardendo de pisc _ __url__,hatebr_hate
dizer que é ou não é é facil!! eu quero ver o feminismo não defender ou ser contra uma pauta da esquerda!!! __url__,hatebr_hate
"dizer que parece piada é fácil! eu quero ver refutar o que falei com fatos, lógica e verdades! __url__",hatebr_nonhate
dizer uma frase idiota de efeito e não refutar nada só prova o quanto voce é alienada! __url__,hatebr_nonhate
"'diz imprensa' sério, isso já passou dos limites. vocês têm noção do quão ridícula é essa perseguição a alguém qu _ __url__",hatebr_nonhate
"'diz produtora iraniana'. não pode ser séria essa notícia... certeza q p essa mulher, jogar um boeing contra um p _ __url__",hatebr_nonhate
diz q é negra só pra reclamar de racismo pfff,hatebr_hate
__user__ +1 'tolerante' arrogante que se julga superior aos 'labregos'. o teu sistema tem os dias contados. ag _ __url__,hatebr_nonhate
__user__ a minha vida aqui é um gozo caralho não é juiz sou um cabrão vamos a zulmira pai que sérgio e angola não existe lei voz minha prova?,hatebr_nonhate
"__user__ saloios = tacanhos, ignaros, parolos que ofensa racista contra o povo a norte de lisboa! mas quem pode, pode... faltar ao respeito.",hatebr_hate
__user__ já tive que mandar calar uns 2 ou 3. parto sempre do princípio que são daqueles 'adeptos' que só vão 1x por ano e desculpo,hatebr_nonhate
"doei $100 pra ajudar os refugiados da síria normalmente não falo sobre isso, mas a brincadeirinha good vibes do google de hoje fez perceber+",hatebr_nonhate
do facebook de um deputado do #ps. de facto 'quem se mete com o ps leva'. tolerantes no seu melhor! __user__ _ __url__,hatebr_nonhate
dois erros: primeira vítima fatal da lava-jato foi teori. operação lava-jato não é palhaçada. __url__,hatebr_nonhate
dois representantes do meu top3 à conversa. boa maneira de aquecer antes de escrever o meu novo set __url__,hatebr_nonhate
domingão é cervejão churrascão faustão oração masturbação e depressão #joaquinresponde __url__,hatebr_hate
domingo de manhã de carnaval: pausa na putaria e álcool para ir na igreja agradecer papai do céu. amém. #paz,hatebr_nonhate
domingo 19:32 esconde o revolver paga as prostituta tira o filme pornô colocar na rede vida chá de boldo declaro encerrado o final de semana,hatebr_hate
domingo 21:03 limpar churrasquera guarda o revolver paga as prostituta tira do sexy hot botar na rede vida esta encerrado o final de semana,hatebr_nonhate
domingo....tenho que fazer meu próprio café....a folgada da empregada não veio vida injusta,hatebr_nonhate
dona marisa morre: perseguição do moro junto com a globo apoiadores do bolsonaro dão suas opiniões: discurso de ód _ __url__,hatebr_nonhate
78% dos holandeses nativos pensa que a integração falhou devido ao islão e à imigração. __url__,hatebr_nonhate
"90% dos pais não sabem que suas crianças e adolescentes assistem youtuber gay teen doutrinando os filhos (luba, etc _ __url__",hatebr_hate
"72% dos refugiados que vieram aos eua (3/2 à 11/2) durante o imped. legal são de 7 países: síria, iraque, somália, _ __url__",hatebr_nonhate
dossiê: sapatão é revolução! existências e resistências das lesbianidades nas encruzilhadas subalternas. até 26/03 __url__,hatebr_nonhate
download de cabelo afro pra the sims 4 = pra ilustrar a guria coloca um monte de sim branco e loiro. miga.. que que custa..?,hatebr_nonhate
dps d ontem eu pensei assim q so qro uma sapatao p chamar d meu camiaozino de amor,hatebr_hate
__user__ __user__ aparentemente vc tem mta necessidade de vir falar isso pra mim e agora ja falou pode parar né,hatebr_nonhate
__user__ __user__ vc passou aqui num tweet q nem falava disso pra se vangloriar da morte de uma senhor _ __url__,hatebr_nonhate
"__user__ __user__ meu deus, lá é o próprio vale das sapatão",hatebr_nonhate
__user__ por isso mesmo é urgente #reconquistarlisboa! __url__,hatebr_nonhate
"dt (((ana gomes, mep))): rt maka angola: bento kangamba não tem juízo __url__",hatebr_nonhate
"duas evidências! consequência: volta para tua casa, faz boa viagem! #imigraçãoinvasora #islão __user__ __url__",hatebr_nonhate
"duda é muito burra , veio pra formatura e esqueceu do documento dela , a mulher barrou ela , kkkkkkkkkkkk",hatebr_nonhate
dudu barbosa feia ou bonita? —_ bixa gorda __url__,hatebr_hate
dureza viu... o brasil não está no limbo à toa... __url__,hatebr_nonhate
"dúvida pública de 3,65 trilhões! tranquilo gente, é 'público', ou seja, não é de ninguém! estado grande é bom s _ __url__",hatebr_nonhate
1 dúvida: quem tem preguiça vai pro inferno ou eles buscam em casa?,hatebr_nonhate
eae seus esquerdopata vão sair pra gastar capital com o que hj?,hatebr_nonhate
eae seus vagabundo mamador de teta da dilma,hatebr_hate
e a esquerda nao para de tentar dominar o mundo __url__,hatebr_nonhate
"e a extrema-esquerda, que continua a exterminar e a escravizar os seus povos, é o que? a suma santidade? que... __url__",hatebr_hate
e agora ancelmo goes (o globo). vai ou não ter bolsonaro na hebraica? __url__,hatebr_nonhate
"e agora, o __user__ não diz nada? basta! urge um apoio às políticas defendidas pelo pnr para que isto acabe. __url__",hatebr_nonhate
"e aí, bando de feministas que ficam falando aos quatro ventos que não podemos ser 'islamofóbicos' porque o islão... __url__",hatebr_nonhate
"e a imprensa brasileira deu a mesma ênfase que no caso dos presídios. não, péra... __url__",hatebr_nonhate
e ainda tem umas 4 ou 5 tatoo vamo casar?,hatebr_nonhate
"eaí que o temer quer cortes pro salário mínimo, na educação e acabar com o sus? bagulho é tirar a dilma porra #forapt",hatebr_nonhate
e a mina da foto com cara de idiota??!!??? ahahahahahaha!!!!!! __url__,hatebr_hate
e a nicole kidman que se transforma numa foca quando bate palmas? #oscars __url__,hatebr_nonhate
"e argumento, tem? __url__",hatebr_nonhate
e a seguir quer provar que o islão e compatível com estes valores. enfim. __url__,hatebr_hate
e as indiretas pra grazi nao param... __url__,hatebr_nonhate
"é assim que se faz.....e vamos fazer a mesma ação no brasil... comecem compartilhando, deixando sua insatisfação... __url__",hatebr_nonhate
é a turma da problematização que vê preconceito em tudo pra pautar nos movimentos. são doentes mentais de esquerda. __url__,hatebr_hate
"e a última só pra não passar em branco, em libertadores time bom de pênalti faz diferença, flamengo está aquém.",hatebr_nonhate
"é 'caminhão que atropela' e outras abobrinhas que a mídia solta... mídia suja, comprada, sem credibilidade nenhuma! __url__",hatebr_hate
"é carnaval, ninguém leva a mal! __user__ quem é paulo núncio? __url__",hatebr_nonhate
"é claro, afinal ela está acima do bem e do mal! até pq quem nunca vistoriou obra em apartamentos de terceiros?? __url__",hatebr_nonhate
#ecofin aprova processo de sanções a #portugal e #espanha __url__ #pnr,hatebr_nonhate
é como diz o ditado a liberdade canta pra quem o pt espanta __url__,hatebr_hate
"é como eu sempre digo, só tem 3 opções pro brasil ir pra frente é só escolher",hatebr_nonhate
e continuou os 8 anos dando pro cara. isso se chama otária! __url__,hatebr_hate
e daí? pelo menos eles não são do pt __url__,hatebr_nonhate
edai que o ministério do temer não tem mulheres nem negros??? eles não fizeram por merecer ue,hatebr_nonhate
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,hatebr_nonhate
"e depois reclamam da 'solidão da mulher negra', sendo chata assim quero ver quem que namora esse traste __url__",hatebr_hate
é de se esperar que um povo q não aceita um cão pela sua cor não abra as portas aos refugiados isso da nojo,hatebr_nonhate
é desmascarado e vem com ironia hahahaha __url__,hatebr_nonhate
__user__ problema com o site? não estou conseguindo acessar =/,hatebr_nonhate
editora central gospel : famílias em perigo – o que todos devem saber sobre ideologia de gênero por marisa lobo... __url__,hatebr_nonhate
__user__ __user__ __user__ e ainda chamou os amigo bicha da catracadaportras pra ajuda-lo,hatebr_nonhate
__user__ chorando de rir aqui,hatebr_nonhate
__user__ deixou sair o filho o feminismo nao ajuda mais... so ajuda pra praticar o aborto...depois q ja te _ __url__,hatebr_hate
__user__ feliz dia para as mulheres que sorriem !! __url__,hatebr_nonhate
__user__ __user__ é esse cachorro aqui __url__,hatebr_nonhate
__user__ na sexta feira __url__,hatebr_nonhate
"__user__ os movimentos estão cada dia mais retardados mentais, não aguento mais editora",hatebr_hate
"__user__ por enquanto...acho que nada ! não é agenda da esquerda falar mal do islã, mesmo com as atrocidades _ __url__",hatebr_nonhate
__user__ quem é essa doida aí? uma feminista?,hatebr_hate
"__user__ velho, querem censurar o melhor conteúdo humor político da direita?? vai se foder oab-sp",hatebr_hate
"__user__ __user__ segundo os esquerdopatas, vender o país pra china não tem problema. mas se os eua comprar é imperialismo.",hatebr_nonhate
"__user__ __user__ comandante edmilson, o senhor já pode ir descansar! missão cumprida!!!",hatebr_nonhate
__user__ __user__ reinaldo azevedo morreu quando mandou sergio moro ir 'catar coquinho'. __url__,hatebr_nonhate
eduardo lourenço: “o islão sente a nossa fraqueza” __url__,hatebr_nonhate
educação eu tenho o que não tenho é paciência. —_ drinking coca-cola angola,hatebr_nonhate
#educação gratuita para todos e liberdade de escolha __url__ #pnr #escolas __url__,hatebr_nonhate
__user__ obrigado pelo reconhecimento. faremos o nosso melhor.,hatebr_nonhate
e ela é sapatão,hatebr_hate
"e ele é a cara do meu querido amigoo ex-patrão __user__ rt __user__ um dos melhores escritores do país, fabrício __user__ no jô! =)",hatebr_nonhate
"é elogiável algumas ações do __user__ : moradores de ruas no estádio, ações com refugiados e crianças..pq não por esse tema em pauta?",hatebr_nonhate
é espantosa a total falta de nível dos comentários de certos jovens da esquerda caviar. apenas se safam aqueles que têm algum humor.,hatebr_nonhate
"e este livro existe a muito tempo, vejam como eles escolhem a dedo ,material para desconstruir a identidade e a... __url__",hatebr_nonhate
e eu odeio gente chique #idontuseshoes __url__,hatebr_hate
e eu q respondi meu primo como se fosse meu aniversario? 'feliz dia da mulher clarinha' 'brigadaa tudo em dobro' (????) kk cuidado c a burra,hatebr_hate
e eu que só vi agora o fato que o ceelo green levou ontem aos grammys?! que bonita homenagem que ele fez __url__,hatebr_nonhate
e foi criado um novo termo 'nudez intelectual'....a mesma que acontece quando voce ta cagando pelado antes do banho _ __url__,hatebr_nonhate
egípcio tenta entrar no louvre com uma naifa - terrorista. canadiano de olhos azuis dispara sobre 40 pessoas numa mesquita - lobo solitário.,hatebr_hate
__user__ o mundo não só em angola mesmo ou luanda,hatebr_hate
"é gorda e feia, por isso é oferecida, se fosse gata... —_ brigada amorrr, amei receber isso __url__",hatebr_hate
eh dia da mulher q burra nem lembrei,hatebr_nonhate
ei amigo ! vai tomar no cú !,hatebr_hate
"ei __user__ , que tal contratar a __user__ pro time de vocês? o que é ruim sempre pode virar uma grande merda! __url__",hatebr_nonhate
"__user__ canhão com retorno? não fale isso pro felipe melo, vai que ele se anima... boa noite! #medofeelings",hatebr_nonhate
é imperioso acabar com o terrorismo incendiário e com as negociatas à volta dos incêndios! __url__,hatebr_nonhate
é impressionante como todo justiceiro social é podre... __url__,hatebr_nonhate
eis aqui a pessoa mais feia do facebook pqp __url__,hatebr_hate
e isso independe do político,hatebr_nonhate
ei __user__ o __user__ funcionário de vcs fez comentários homofóbico nessa rede social. gostaria de saber o po _ __url__,hatebr_nonhate
é já amanhã! não falte! __url__,hatebr_nonhate
é já amanhã que estreamos o 'overdose de tourete' no casino da figueira. só arrancamos depois do fcp-scp. bilhetes _ __url__,hatebr_nonhate
"ela é primeira dama e tem direito de orar o que quiser.o problema é o cristianismo,né? __url__",hatebr_nonhate
".... ela é top, capa de revista __url__",hatebr_nonhate
"ela fica de cu doce falando q eh gorda e feia, ela eh linda e magra, nn adianta eu falar kkkkk, tive q postar __url__",hatebr_nonhate
__user__ __user__ __user__ __user__ opa puta desculpa burra pra passar a mão na cabeça de mulher errada,hatebr_hate
"ela me machuca discutindo sobre roupa,eu não dou nenhum desgosto a ela mas a gente mora num inferno de quintura ela quer que eu use burca?",hatebr_hate
é lamentável que o standvirtual queira passar a ideia que um sensor de movimento é suficiente para evitar que uma mulher bata com um carro,hatebr_hate
__user__ __user__ mas quem disse q ia desperdiçar? falei sobre ir primeiro e não qual vc escolheria única apenas,hatebr_nonhate
"ele ataca imigração ilegal, seus idiotas! e qual o motivo das aspas no mérito? é ótima ideia! vcs contratam funcio _ __url__",hatebr_hate
é legal pra um presidente 'grampear' uma corrida presidencial antes de uma eleição? negado pelos tribunais hoje mai _ __url__,hatebr_nonhate
elemento agride animais durante tentativa de furto em pato branco... __url__,hatebr_nonhate
"ele não precisa de solução, precisa ser aceito. homofobia: até quando? __url__",hatebr_hate
ele nunca vai voltar desse jeito... vem meteoro! __url__,hatebr_nonhate
